"state","name","dem","rep","other","totalvotes","margin","remainingvote"
"Texas","Kleberg",5359,5557,NA,11041,-198,"11%"
"Texas","Knox",265,1180,NA,1456,-915,"18%"
"Texas","La Salle",1052,1335,NA,2406,-283,"10%"
"Texas","La Vaca",1333,8802,60,10195,-7469,"0%"
"Texas","Lamar",4458,16760,NA,21418,-12302,"0%"
"Texas","Lamb",840,3521,NA,4408,-2681,"9%"
"Texas","Lampasas",2144,8086,NA,10399,-5942,"0%"
"Texas","Lee",1750,6255,NA,8086,-4505,"0%"
"Texas","Leon",1072,7522,78,8672,-6450,"1%"
"Texas","Liberty",5785,23302,NA,29334,-17517,"0%"
"Texas","Limestone",2213,6789,NA,9095,-4576,"0%"
"Texas","Lipscomb",131,1205,NA,1353,-1074,"14%"
"Texas","Live Oak",819,4199,NA,5054,-3380,"1%"
"Texas","Llano",3167,9996,NA,13278,-6829,"0%"
"Texas","Loving",4,60,NA,66,-56,"22%"
"Texas","Lubbock",40017,78861,NA,120771,-38844,"0%"
"Texas","Lynn",428,1853,12,2293,-1425,"3%"
"Texas","Madison",1088,4169,NA,5297,-3081,"0%"
"Texas","Marion",1339,3470,NA,4864,-2131,"4%"
"Texas","Martin",288,1857,NA,2160,-1569,"0%"
"Texas","Mason",566,2108,26,2700,-1542,"0%"
"Texas","Matagorda",3733,9845,NA,13726,-6112,"5%"
"Texas","Maverick",8332,6881,NA,15346,1451,"13%"
"Texas","McCulloch",490,2904,NA,3436,-2414,"6%"
"Texas","McLennan",36688,59543,NA,97771,-22855,"0%"
"Texas","McMullen",53,460,NA,516,-407,"21%"
"Texas","Medina",6773,15642,NA,22644,-8869,"0%"
"Texas","Menard",197,823,NA,1028,-626,"8%"
"Texas","Midland",12329,45624,NA,58856,-33295,"3%"
"Texas","Milam",2496,7984,NA,10576,-5488,"0%"
"Texas","Mills",271,2217,NA,2505,-1946,"6%"
"Texas","Mitchell",397,2170,NA,2579,-1773,"6%"
"Texas","Montague",1097,8615,NA,9814,-7518,"3%"
"Texas","Montgomery",74377,193382,NA,271451,-119005,"0%"
"Texas","Moore",1062,4359,NA,5508,-3297,"12%"
"Texas","Morris",1669,3872,NA,5587,-2203,"8%"
"Texas","Motley",46,604,NA,652,-558,"18%"
"Texas","Nacogdoches",9000,17378,NA,26763,-8378,"4%"
"Texas","Navarro",5101,13800,NA,19121,-8699,"1%"
"Texas","Newton",1175,4882,NA,6096,-3707,"12%"
"Texas","Nolan",1162,4131,NA,5356,-2969,"7%"
"Texas","Nueces",60925,64617,NA,127314,-3692,"6%"
"Texas","Ochiltree",302,2811,42,3155,-2509,"11%"
"Texas","Oldham",81,917,NA,1009,-836,"18%"
"Texas","Orange",6354,29170,450,35974,-22816,"5%"
"Texas","Palo Pinto",2178,10179,NA,12485,-8001,"0%"
"Texas","Panola",2057,9322,73,11452,-7265,"7%"
"Texas","Parker",13017,62045,1066,76128,-49028,"2%"
"Texas","Parmer",488,2135,NA,2650,-1647,"20%"
"Texas","Pecos",1382,3215,NA,4668,-1833,"14%"
"Texas","Polk",5387,18573,NA,24181,-13186,"0%"
"Texas","Potter",9921,22820,NA,33321,-12899,"0%"
"Texas","Presidio",1463,721,33,2217,742,"23%"
"Texas","Rains",842,5155,NA,6053,-4313,"0%"
"Texas","Randall",12750,50597,1065,64412,-37847,"6%"
"Texas","Reagan",172,942,NA,1124,-770,"4%"
"Texas","Real",320,1643,NA,1982,-1323,"0%"
"Texas","Red River",1246,4517,NA,5806,-3271,"5%"
"Texas","Reeves",1395,2254,NA,3687,-859,"11%"
"Texas","Refugio",1108,2210,48,3366,-1102,"3%"
"Texas","Roberts",17,529,NA,550,-512,"24%"
"Texas","Robertson",2374,5646,NA,8099,-3272,"6%"
"Texas","Rockwall",18149,38842,801,57792,-20693,"0%"
"Texas","Runnels",552,3807,NA,4409,-3255,"1%"
"Texas","Rusk",4629,16534,NA,21368,-11905,"5%"
"Texas","Sabine",669,4784,NA,5487,-4115,"0%"
"Texas","San Augustine",980,3007,NA,4002,-2027,"8%"
"Texas","San Jacinto",2337,10161,NA,12638,-7824,"0%"
"Texas","San Patricio",8988,16516,NA,25888,-7528,"0%"
"Texas","San Saba",287,2308,NA,2602,-2021,"7%"
"Texas","Schleicher",211,940,NA,1159,-729,"7%"
"Texas","Scurry",818,4983,NA,5869,-4165,"6%"
"Texas","Shackelford",130,1484,14,1628,-1354,"12%"
"Texas","Shelby",2068,7975,NA,10084,-5907,"8%"
"Texas","Sherman",91,886,NA,991,-795,"27%"
"Texas","Smith",29615,69080,NA,100075,-39465,"0%"
"Texas","Somervell",768,4099,73,4940,-3331,"0%"
"Texas","Starr",9123,8247,NA,17525,876,"0%"
"Texas","Stephens",397,3385,NA,3800,-2988,"7%"
"Texas","Sterling",51,584,NA,639,-533,"22%"
"Texas","Stonewall",116,615,NA,736,-499,"19%"
"Texas","Sutton",322,1222,NA,1557,-900,"20%"
"Texas","Swisher",478,1845,NA,2355,-1367,"12%"
"Texas","Tarrant",411567,409741,13389,834697,1826,"4%"
"Texas","Taylor",14588,39547,NA,55112,-24959,"0%"
"Texas","Terrell",119,334,NA,458,-215,"36%"
"Texas","Terry",757,2812,NA,3612,-2055,"17%"
"Texas","Throckmorton",82,806,11,899,-724,"15%"
"Texas","Titus",2856,7570,NA,10539,-4714,"5%"
"Texas","Tom Green",12106,32129,656,44891,-20023,"6%"
"Texas","Travis",435860,161337,13152,610349,274523,"0%"
"Texas","Trinity",1323,5579,NA,6938,-4256,"6%"
"Texas","Tyler",1403,8194,NA,9660,-6791,"0%"
"Texas","Upshur",2877,15809,NA,18887,-12932,"0%"
"Texas","Upton",170,1178,NA,1368,-1008,"14%"
"Texas","Uvalde",4073,6174,NA,10342,-2101,"11%"
"Texas","Val Verde",6771,8284,NA,15272,-1513,"14%"
"Texas","Van Zandt",3516,22270,NA,25994,-18754,"0%"
"Texas","Victoria",10371,23347,487,34205,-12976,"7%"
"Texas","Walker",7875,15368,398,23641,-7493,"0%"
"Texas","Waller",8191,14260,NA,22734,-6069,"0%"
"Texas","Ward",764,3241,NA,4060,-2477,"0%"
"Texas","Washington",4261,12959,NA,17418,-8698,"5%"
"Texas","Webb",41820,25898,NA,68397,15922,"8%"
"Texas","Wharton",4694,11926,NA,16761,-7232,"4%"
"Texas","Wheeler",168,2159,NA,2337,-1991,"14%"
"Texas","Wichita",13161,32069,NA,46030,-18908,"9%"
"Texas","Wilbarger",956,3524,NA,4524,-2568,"7%"
"Texas","Willacy",3097,2437,NA,5575,660,"16%"
"Texas","Williamson",143795,139729,NA,289312,4066,"0%"
"Texas","Wilson",6350,18457,199,25006,-12107,"0%"
"Texas","Winkler",358,1753,NA,2126,-1395,"13%"
"Texas","Wise",4973,27032,NA,32362,-22059,"0%"
"Texas","Wood",3509,19049,221,22779,-15540,"0%"
"Texas","Yoakum",419,2172,42,2633,-1753,"12%"
"Texas","Young",1036,7112,NA,8242,-6076,"9%"
"Texas","Zapata",1826,2033,NA,3874,-207,"16%"
"Texas","Zavala",2864,1490,NA,4379,1374,"8%"
"Utah","Beaver",357,2695,NA,3100,-2338,"0%"
"Utah","Box Elder",4473,21548,NA,27023,-17075,"0%"
"Utah","Cache",16650,38032,NA,57534,-21382,"0%"
"Utah","Carbon",2392,6693,NA,9369,-4301,"0%"
"Utah","Daggett",111,496,NA,619,-385,"0%"
"Utah","Davis",57411,104135,NA,169814,-46724,"0%"
"Utah","Duchesne",843,7513,NA,8524,-6670,"0%"
"Utah","Emery",572,4207,NA,4865,-3635,"7%"
"Utah","Garfield",514,2158,NA,2732,-1644,"1%"
"Utah","Grand",2806,2248,NA,5185,558,"3%"
"Utah","Iron",4892,18989,NA,24890,-14097,"0%"
"Utah","Juab",645,5087,152,5884,-4442,"0%"
"Utah","Kane",1083,2998,NA,4180,-1915,"0%"
"Utah","Millard",624,5404,NA,6160,-4780,"0%"
"Utah","Morgan",1086,5181,NA,6512,-4095,"0%"
"Utah","Piute",86,773,NA,871,-687,"6%"
"Utah","Rich",180,1157,NA,1363,-977,"0%"
"Utah","Salt Lake",289906,230174,NA,540966,59732,"0%"
"Utah","San Juan",3113,3535,NA,6877,-422,"0%"
"Utah","Sanpete",1794,10459,NA,12625,-8665,"0%"
"Utah","Sevier",1084,9052,NA,10362,-7968,"0%"
"Utah","Summit",15244,10252,NA,26086,4992,"0%"
"Utah","Tooele",8943,21014,NA,31506,-12071,"0%"
"Utah","Uintah",1663,13261,NA,15303,-11598,"0%"
"Utah","Utah",76033,192812,NA,284286,-116779,"0%"
"Utah","Wasatch",6187,10795,NA,17579,-4608,"0%"
"Utah","Washington",20530,67294,NA,90457,-46764,"0%"
"Utah","Wayne",365,1229,NA,1621,-864,"3%"
"Utah","Weber",40695,65949,NA,111403,-25254,"0%"
"Virginia","Accomack",7578,9172,212,16962,-1594,"29%"
"Virginia","Albemarle",42466,20804,1387,64657,21662,"0%"
"Virginia","Alexandria",66240,14544,1724,82508,51696,"0%"
"Virginia","Alleghany",2243,5859,101,8203,-3616,"0%"
"Virginia","Amelia",2411,5390,92,7893,-2979,"0%"
"Virginia","Amherst",5672,11041,292,17005,-5369,"0%"
"Virginia","Appomattox",2418,6702,148,9268,-4284,"0%"
"Virginia","Arlington",105344,22318,3037,130699,83026,"0%"
"Virginia","Augusta",10840,30714,724,42278,-19874,"0%"
"Virginia","Bath",646,1834,21,2501,-1188,"0%"
"Virginia","Bedford",12176,35600,893,48669,-23424,"0%"
"Virginia","Bland",532,2903,44,3479,-2371,"0%"
"Virginia","Botetourt",5700,15099,321,21120,-9399,"0%"
"Virginia","Bristol",2313,5347,146,7806,-3034,"0%"
"Virginia","Brunswick",4552,3357,39,7948,1195,"0%"
"Virginia","Buchanan",1587,8311,55,9953,-6724,"0%"
"Virginia","Buckingham",3471,4544,111,8126,-1073,"0%"
"Virginia","Buena Vista",825,1863,88,2776,-1038,"0%"
"Virginia","Campbell",8070,21245,577,29892,-13175,"0%"
"Virginia","Caroline",7657,8336,295,16288,-679,"0%"
"Virginia","Carroll",2842,12659,150,15651,-9817,"0%"
"Virginia","Charles City",2624,1761,56,4441,863,"0%"
"Virginia","Charlotte",2317,3815,59,6191,-1498,"0%"
"Virginia","Charlottesville",20696,3094,415,24205,17602,"0%"
"Virginia","Chesapeake",66377,58180,2551,127108,8197,"0%"
"Virginia","Chesterfield",106935,93326,3623,203884,13609,"0%"
"Virginia","Clarke",3920,5192,225,9337,-1272,"0%"
"Virginia","Colonial Heights",2972,6007,167,9146,-3035,"0%"
"Virginia","Covington",964,1580,59,2603,-616,"0%"
"Virginia","Craig",587,2536,46,3169,-1949,"0%"
"Virginia","Culpeper",10617,16012,487,27116,-5395,"0%"
"Virginia","Cumberland",2227,3019,64,5310,-792,"0%"
"Virginia","Danville",11710,7428,251,19389,4282,"0%"
"Virginia","Dickenson",1503,5748,52,7303,-4245,"0%"
"Virginia","Dinwiddie",6224,8695,173,15092,-2471,"0%"
"Virginia","Emporia",1612,754,15,2381,858,"0%"
"Virginia","Essex",3038,3075,65,6178,-37,"0%"
"Virginia","Fairfax",419943,168401,12479,600823,251542,"0%"
"Virginia","Fairfax City",9174,4007,302,13483,5167,"0%"
"Virginia","Falls Church",7146,1490,183,8819,5656,"0%"
"Virginia","Fauquier",17565,25106,990,43661,-7541,"0%"
"Virginia","Floyd",3004,6225,179,9408,-3221,"0%"
"Virginia","Fluvanna",7414,8155,271,15840,-741,"0%"
"Virginia","Franklin",8381,20895,426,29702,-12514,"0%"
"Virginia","Franklin City",2525,1487,46,4058,1038,"0%"
"Virginia","Frederick",17207,30558,938,48703,-13351,"0%"
"Virginia","Fredericksburg",8517,4037,308,12862,4480,"25%"
"Virginia","Galax",777,1838,23,2638,-1061,"0%"
"Virginia","Giles",2156,6876,144,9176,-4720,"0%"
"Virginia","Gloucester",6964,14875,443,22282,-7911,"0%"
"Virginia","Goochland",6685,9966,299,16950,-3281,"0%"
"Virginia","Grayson",1535,6529,67,8131,-4994,"0%"
"Virginia","Greene",4163,6866,282,11311,-2703,"0%"
"Virginia","Greensville",2627,1914,33,4574,713,"0%"
"Virginia","Halifax",7666,10418,164,18248,-2752,"0%"
"Virginia","Hampton",46220,18430,1251,65901,27790,"0%"
"Virginia","Hanover",25307,44318,1342,70967,-19011,"0%"
"Virginia","Harrisonburg",11022,5591,473,17086,5431,"0%"
"Virginia","Henrico",116572,63440,3140,183152,53132,"0%"
"Virginia","Henry",9127,16725,253,26105,-7598,"0%"
"Virginia","Highland",417,1092,24,1533,-675,"0%"
"Virginia","Hopewell",5430,4020,158,9608,1410,"0%"
"Virginia","Isle of Wight",9399,13707,350,23456,-4308,"0%"
"Virginia","James City",25553,23153,916,49622,2400,"0%"
"Virginia","King George",5404,8446,374,14224,-3042,"0%"
"Virginia","King William",3260,7320,156,10736,-4060,"0%"
"Virginia","King and Queen",1590,2450,75,4115,-860,"0%"
"Virginia","Lancaster",3368,3697,87,7152,-329,"0%"
"Virginia","Lee",1489,8365,92,9946,-6876,"0%"
"Virginia","Lexington",1791,906,65,2762,885,"0%"
"Virginia","Loudoun",138372,82088,4402,224862,56284,"0%"
"Virginia","Louisa",8269,13294,352,21915,-5025,"0%"
"Virginia","Lunenburg",2418,3537,45,6000,-1119,"0%"
"Virginia","Lynchburg",18048,17097,1218,36363,951,"0%"
"Virginia","Madison",2698,5300,131,8129,-2602,"0%"
"Virginia","Manassas",10356,6256,356,16968,4100,"0%"
"Virginia","Manassas Park",3992,1979,116,6087,2013,"0%"
"Virginia","Martinsville",3766,2165,82,6013,1601,"0%"
"Virginia","Mathews",1825,3901,100,5826,-2076,"0%"
"Virginia","Mecklenburg",6803,9266,135,16204,-2463,"12%"
"Virginia","Middlesex",2491,4196,98,6785,-1705,"0%"
"Virginia","Montgomery",23218,20629,1190,45037,2589,"0%"
"Virginia","Nelson",4327,4812,177,9316,-485,"0%"
"Virginia","New Kent",4621,9631,211,14463,-5010,"0%"
"Virginia","Newport News",53099,26377,1727,81203,26722,"0%"
"Virginia","Norfolk",64440,23443,1998,89881,40997,"0%"
"Virginia","Northampton",3667,2955,110,6732,712,"0%"
"Virginia","Northumberland",3252,4485,78,7815,-1233,"1%"
"Virginia","Norton",464,1109,28,1601,-645,"0%"
"Virginia","Nottoway",2971,4027,80,7078,-1056,"0%"
"Virginia","Orange",7995,12426,321,20742,-4431,"0%"
"Virginia","Page",3007,9345,162,12514,-6338,"0%"
"Virginia","Patrick",1954,7485,95,9534,-5531,"0%"
"Virginia","Petersburg",12389,1584,145,14118,10805,"0%"
"Virginia","Pittsylvania",10115,23751,361,34227,-13636,"0%"
"Virginia","Poquoson",2054,5605,198,7857,-3551,"0%"
"Virginia","Portsmouth",30948,12755,879,44582,18193,"0%"
"Virginia","Powhatan",5320,14055,355,19730,-8735,"0%"
"Virginia","Prince Edward",4973,4434,167,9574,539,"0%"
"Virginia","Prince George",7103,10103,226,17432,-3000,"0%"
"Virginia","Prince William",142863,81222,3971,228056,61641,"0%"
"Virginia","Pulaski",4925,12127,324,17376,-7202,"0%"
"Virginia","Radford",3358,2786,176,6320,572,"0%"
"Virginia","Rappahannock",2096,2812,70,4978,-716,"0%"
"Virginia","Richmond",1513,2547,42,4102,-1034,"0%"
"Virginia","Richmond City",92175,16603,2381,111159,75572,"0%"
"Virginia","Roanoke",21801,34268,1115,57184,-12467,"0%"
"Virginia","Roanoke City",26773,15607,943,43323,11166,"0%"
"Virginia","Rockbridge",4086,8088,199,12373,-4002,"0%"
"Virginia","Rockingham",12644,30349,818,43811,-17705,"0%"
"Virginia","Russell",2373,10879,134,13386,-8506,"0%"
"Virginia","Salem",5148,7683,220,13051,-2535,"0%"
"Virginia","Scott",1692,9063,114,10869,-7371,"0%"
"Virginia","Shenandoah",6836,16463,385,23684,-9627,"0%"
"Virginia","Smyth",3008,10963,165,14136,-7955,"0%"
"Virginia","Southampton",3969,5730,87,9786,-1761,"0%"
"Virginia","Spotsylvania",34307,39411,1599,75317,-5104,"0%"
"Virginia","Stafford",40245,37636,1744,79625,2609,"0%"
"Virginia","Staunton",6981,5695,314,12990,1286,"0%"
"Virginia","Suffolk",28676,20082,884,49642,8594,"0%"
"Virginia","Surry",2397,2025,49,4471,372,"0%"
"Virginia","Sussex",2827,2219,42,5088,608,"0%"
"Virginia","Tazewell",3205,16731,198,20134,-13526,"0%"
"Virginia","Virginia Beach",117393,105087,5081,227561,12306,"0%"
"Virginia","Warren",6603,14069,475,21147,-7466,"0%"
"Virginia","Washington",6617,21679,389,28685,-15062,"0%"
"Virginia","Waynesboro",4961,5507,249,10717,-546,"0%"
"Virginia","Westmoreland",4501,5318,114,9933,-817,"0%"
"Virginia","Williamsburg",4790,1963,130,6883,2827,"0%"
"Virginia","Winchester",6610,5221,275,12106,1389,"0%"
"Virginia","Wise",3110,13366,139,16615,-10256,"0%"
"Virginia","Wythe",3143,11733,196,15072,-8590,"0%"
"Virginia","York",17683,20241,863,38787,-2558,"0%"
"Vermont","Addison",14967,6292,763,22022,8675,"NA%"
"Vermont","Bennington",12705,7114,643,20462,5591,"NA%"
"Vermont","Caledonia",9011,6551,607,16169,2460,"NA%"
"Vermont","Chittenden",74961,21017,2937,98915,53944,"NA%"
"Vermont","Essex",1405,1773,110,3288,-368,"NA%"
"Vermont","Franklin",13611,11274,945,25830,2337,"NA%"
"Vermont","Grand Isle",2905,1810,136,4851,1095,"NA%"
"Vermont","Lamoille",10240,4163,512,14915,6077,"NA%"
"Vermont","Orange",10304,6187,631,17122,4117,"NA%"
"Vermont","Orleans",7147,6512,437,14096,635,"NA%"
"Vermont","Rutland",18230,14672,1068,33970,3558,"NA%"
"Vermont","Washington",25191,8928,1188,35307,16263,"NA%"
"Vermont","Windham",18767,6440,828,26035,12327,"NA%"
"Vermont","Windsor",23376,9971,1099,34446,13405,"NA%"
"Washington","Adams",1789,3881,NA,5784,-2092,"0%"
"Washington","Asotin",4233,7259,NA,11795,-3026,"0%"
"Washington","Benton",38664,60301,NA,102199,-21637,"0%"
"Washington","Chelan",19005,22476,NA,42387,-3471,"0%"
"Washington","Clallam",24687,23029,NA,48953,1658,"0%"
"Washington","Clark",140095,126079,NA,272978,14016,"0%"
"Washington","Columbia",668,1754,NA,2482,-1086,"0%"
"Washington","Cowlitz",23933,34408,NA,59945,-10475,"0%"
"Washington","Douglas",7787,12908,NA,21110,-5121,"0%"
"Washington","Ferry",1465,2735,NA,4292,-1270,"0%"
"Washington","Franklin",13148,17849,NA,31833,-4701,"0%"
"Washington","Garfield",362,1062,NA,1470,-700,"0%"
"Washington","Grant",11751,24703,NA,37340,-12952,"0%"
"Washington","Grays Harbor",17172,19590,NA,37763,-2418,"0%"
"Washington","Island",29171,22698,NA,53444,6473,"0%"
"Washington","Jefferson",17190,6921,NA,24633,10269,"0%"
"Washington","King",906507,268775,NA,1201276,637732,"0%"
"Washington","Kitsap",90224,61532,NA,157535,28692,"0%"
"Washington","Kittitas",11246,14042,825,26113,-2796,"0%"
"Washington","Klickitat",5947,7223,NA,13453,-1276,"0%"
"Washington","Lewis",14462,29318,NA,44935,-14856,"0%"
"Washington","Lincoln",1711,5134,NA,6974,-3423,"0%"
"Washington","Mason",17253,18676,NA,37060,-1423,"0%"
"Washington","Okanogan",8890,11830,NA,21131,-2940,"0%"
"Washington","Pacific",6776,6930,NA,13973,-154,"0%"
"Washington","Pend Oreille",2578,5655,NA,8422,-3077,"0%"
"Washington","Pierce",249447,197691,NA,460611,51756,"0%"
"Washington","San Juan",9606,2994,NA,12896,6612,"0%"
"Washington","Skagit",38033,32588,NA,72536,5445,"0%"
"Washington","Skamania",3100,3783,NA,7066,-683,"0%"
"Washington","Snohomish",256600,166320,NA,435340,90280,"0%"
"Washington","Spokane",135511,148244,NA,292680,-12733,"0%"
"Washington","Stevens",7721,19592,NA,27937,-11871,"0%"
"Washington","Thurston",96530,65199,NA,166806,31331,"0%"
"Washington","Wahkiakum",1150,1711,NA,2924,-561,"0%"
"Washington","Walla Walla",13649,16344,NA,30945,-2695,"0%"
"Washington","Whatcom",83557,50407,NA,137464,33150,"0%"
"Washington","Whitman",11143,9048,NA,20901,2095,"0%"
"Washington","Yakima",43162,50531,NA,95670,-7369,"0%"
"Wisconsin","Adams",4329,7362,127,11818,-3033,"0%"
"Wisconsin","Ashland",4801,3841,115,8757,960,"0%"
"Wisconsin","Barron",9194,15803,349,25346,-6609,"0%"
"Wisconsin","Bayfield",6147,4617,116,10880,1530,"0%"
"Wisconsin","Brown",65511,75871,2635,144017,-10360,"0%"
"Wisconsin","Buffalo",2860,4834,122,7816,-1974,"0%"
"Wisconsin","Burnett",3569,6462,110,10141,-2893,"0%"
"Wisconsin","Calumet",12116,18156,502,30774,-6040,"0%"
"Wisconsin","Chippewa",13983,21317,638,35938,-7334,"0%"
"Wisconsin","Clark",4524,10002,372,14898,-5478,"0%"
"Wisconsin","Columbia",16410,16927,532,33869,-517,"0%"
"Wisconsin","Crawford",3953,4620,122,8695,-667,"0%"
"Wisconsin","Dane",260185,78800,5806,344791,181385,"0%"
"Wisconsin","Dodge",16356,31355,725,48436,-14999,"0%"
"Wisconsin","Door",10044,9752,321,20117,292,"0%"
"Wisconsin","Douglas",13218,10923,536,24677,2295,"0%"
"Wisconsin","Dunn",9897,13173,454,23524,-3276,"0%"
"Wisconsin","Eau Claire",31620,25341,1314,58275,6279,"0%"
"Wisconsin","Florence",781,2133,26,2940,-1352,"0%"
"Wisconsin","Fond du Lac",20588,35754,909,57251,-15166,"0%"
"Wisconsin","Forest",1721,3285,47,5053,-1564,"0%"
"Wisconsin","Grant",10998,14142,468,25608,-3144,"0%"
"Wisconsin","Green",10851,10169,386,21406,682,"0%"
"Wisconsin","Green Lake",3344,7168,159,10671,-3824,"0%"
"Wisconsin","Iowa",7828,5909,255,13992,1919,"0%"
"Wisconsin","Iron",1533,2438,39,4010,-905,"0%"
"Wisconsin","Jackson",4256,5791,137,10184,-1535,"0%"
"Wisconsin","Jefferson",19904,27208,867,47979,-7304,"0%"
"Wisconsin","Juneau",4746,8749,214,13709,-4003,"0%"
"Wisconsin","Kenosha",42193,44972,1573,88738,-2779,"0%"
"Wisconsin","Kewaunee",3976,7927,192,12095,-3951,"0%"
"Wisconsin","La Crosse",37846,28684,1354,67884,9162,"0%"
"Wisconsin","Lafayette",3647,4821,87,8555,-1174,"0%"
"Wisconsin","Langlade",3704,7330,131,11165,-3626,"0%"
"Wisconsin","Lincoln",6261,10017,219,16497,-3756,"0%"
"Wisconsin","Manitowoc",16818,27218,793,44829,-10400,"0%"
"Wisconsin","Marathon",30808,44624,1319,76751,-13816,"0%"
"Wisconsin","Marinette",7366,15304,309,22979,-7938,"0%"
"Wisconsin","Marquette",3239,5719,107,9065,-2480,"0%"
"Wisconsin","Menominee",1303,278,9,1590,1025,"0%"
"Wisconsin","Milwaukee",317270,134357,7344,458971,182913,"0%"
"Wisconsin","Monroe",8433,13775,403,22611,-5342,"0%"
"Wisconsin","Oconto",6715,16226,274,23215,-9511,"0%"
"Wisconsin","Oneida",10105,13671,383,24159,-3566,"0%"
"Wisconsin","Outagamie",47667,58385,1970,108022,-10718,"0%"
"Wisconsin","Ozaukee",26517,33912,1057,61486,-7395,"0%"
"Wisconsin","Pepin",1489,2584,71,4144,-1095,"0%"
"Wisconsin","Pierce",9839,12903,716,23458,-3064,"0%"
"Wisconsin","Polk",9370,16611,390,26371,-7241,"0%"
"Wisconsin","Portage",20428,19299,876,40603,1129,"0%"
"Wisconsin","Price",3032,5394,120,8546,-2362,"0%"
"Wisconsin","Racine",50159,54479,1813,106451,-4320,"0%"
"Wisconsin","Richland",3995,4871,148,9014,-876,"0%"
"Wisconsin","Rock",46658,37138,1564,85360,9520,"0%"
"Wisconsin","Rusk",2517,5257,112,7886,-2740,"0%"
"Wisconsin","Sauk",18108,17493,602,36203,615,"0%"
"Wisconsin","Sawyer",4498,5909,103,10510,-1411,"0%"
"Wisconsin","Shawano",7131,15173,303,22607,-8042,"0%"
"Wisconsin","Sheboygan",27101,37609,1293,66003,-10508,"0%"
"Wisconsin","St. Croix",23190,32199,1318,56707,-9009,"0%"
"Wisconsin","Taylor",2693,7655,336,10684,-4962,"0%"
"Wisconsin","Trempealeau",6285,8833,102,15220,-2548,"0%"
"Wisconsin","Vernon",7457,8218,239,15914,-761,"0%"
"Wisconsin","Vilas",5903,9261,205,15369,-3358,"0%"
"Wisconsin","Walworth",22789,33851,960,57600,-11062,"0%"
"Wisconsin","Washburn",3867,6334,177,10378,-2467,"0%"
"Wisconsin","Washington",26650,60237,1183,88070,-33587,"0%"
"Wisconsin","Waukesha",103906,159649,4441,267996,-55743,"0%"
"Wisconsin","Waupaca",9703,18952,475,29130,-9249,"0%"
"Wisconsin","Waushara",4388,9016,164,13568,-4628,"0%"
"Wisconsin","Winnebago",44060,47796,2304,94160,-3736,"0%"
"Wisconsin","Wood",16365,24308,625,41298,-7943,"0%"
"West Virginia","Barbour",1457,5116,NA,6677,-3659,"0%"
"West Virginia","Berkeley",17186,33279,NA,51535,-16093,"0%"
"West Virginia","Boone",2041,6816,NA,9012,-4775,"0%"
"West Virginia","Braxton",1457,4120,NA,5664,-2663,"0%"
"West Virginia","Brooke",2947,7545,NA,10656,-4598,"0%"
"West Virginia","Cabell",14994,21721,NA,37360,-6727,"0%"
"West Virginia","Calhoun",568,2364,NA,2971,-1796,"0%"
"West Virginia","Clay",641,2679,NA,3365,-2038,"0%"
"West Virginia","Doddridge",435,2619,NA,3101,-2184,"1%"
"West Virginia","Fayette",5063,11580,NA,16862,-6517,"0%"
"West Virginia","Gilmer",599,2012,NA,2662,-1413,"5%"
"West Virginia","Grant",607,4871,NA,5509,-4264,"0%"
"West Virginia","Greenbrier",4655,10925,NA,15850,-6270,"0%"
"West Virginia","Hampshire",1939,8033,NA,10086,-6094,"0%"
"West Virginia","Hancock",3790,9806,NA,13800,-6016,"1%"
"West Virginia","Hardy",1381,4859,NA,6331,-3478,"0%"
"West Virginia","Harrison",9215,20683,NA,30465,-11468,"0%"
"West Virginia","Jackson",3207,10093,NA,13508,-6886,"0%"
"West Virginia","Jefferson",12127,15033,NA,27703,-2906,"0%"
"West Virginia","Kanawha",34344,46398,NA,82244,-12054,"1%"
"West Virginia","Lewis",1538,5782,NA,7457,-4244,"2%"
"West Virginia","Lincoln",1711,6012,NA,7830,-4301,"0%"
"West Virginia","Logan",2333,10534,NA,13026,-8201,"4%"
"West Virginia","Marion",8901,16300,NA,25794,-7399,"0%"
"West Virginia","Marshall",3455,10435,190,14080,-6980,"3%"
"West Virginia","Mason",2511,8422,216,11149,-5911,"0%"
"West Virginia","McDowell",1333,5148,NA,6527,-3815,"4%"
"West Virginia","Mercer",5556,19237,NA,25134,-13681,"0%"
"West Virginia","Mineral",2660,10040,NA,12872,-7380,"0%"
"West Virginia","Mingo",1385,8521,NA,9987,-7136,"5%"
"West Virginia","Monongalia",20282,20803,NA,42072,-521,"0%"
"West Virginia","Monroe",1345,5068,NA,6490,-3723,"0%"
"West Virginia","Morgan",1998,6537,NA,8695,-4539,"0%"
"West Virginia","Nicholas",2226,8279,NA,10630,-6053,"0%"
"West Virginia","Ohio",7223,12354,NA,19898,-5131,"0%"
"West Virginia","Pendleton",820,2782,NA,3659,-1962,"0%"
"West Virginia","Pleasants",699,2742,NA,3491,-2043,"0%"
"West Virginia","Pocahontas",1047,2895,NA,4008,-1848,"0%"
"West Virginia","Preston",3163,11190,NA,14572,-8027,"1%"
"West Virginia","Putnam",7878,20034,NA,28501,-12156,"0%"
"West Virginia","Raleigh",7982,24673,NA,33106,-16691,"0%"
"West Virginia","Randolph",3362,8673,NA,12200,-5311,"0%"
"West Virginia","Ritchie",586,3649,NA,4283,-3063,"4%"
